codigo_mun_i,codigo_mun_j,cij_def
5425,5004,1
5425,5021,0.510206
5425,5030,0.7506319
5425,5031,0.5230625
5425,5034,1
5425,5036,0.7776805
5425,5038,0.7629884
5425,5040,0.9449837
5425,5042,0.7795046
5425,5044,0.9230602
5425,5045,1
5425,5051,1
5425,5055,1
5425,5059,0.8818126
5425,5079,0.4443329
5425,5086,0.8226412
5425,5088,0.4828337
5425,5091,1
5425,5093,1
5425,5101,1
5425,5107,1
5425,5113,0.9044908
5425,5120,1
5425,5125,1
5425,5129,0.5596045
5425,5134,0.9025972
5425,5138,0.9510139
5425,5142,0.1739398
5425,5145,1
5425,5147,1
5425,5148,0.6917171
5425,5150,0.5926157
5425,5154,1
5425,5172,1
5425,5190,0.267169
5425,5197,0.8089305
5425,5206,0.6171574
5425,5209,1
5425,5212,0.4666898
5425,5234,1
5425,5237,0.5714583
5425,5240,0.7902269
5425,5250,1
5425,5264,0.7146482
5425,5266,0.5289969
5425,5282,0.8405718
5425,5284,1
5425,5306,0.9079514
5425,5308,0.4974579
5425,5310,0.5147454
5425,5313,0.8064421
5425,5315,0.7047732
5425,5318,0.5791435
5425,5321,0.6772592
5425,5347,0.8241551
5425,5353,1
5425,5360,0.49125
5425,5361,1
5425,5364,1
5425,5368,1
5425,5376,0.7266351
5425,5380,0.5462365
5425,5390,0.8360626
5425,5400,0.8646389
5425,5411,0.9075972
5425,5425,0
5425,5440,0.632218
5425,5467,0.7906272
5425,5475,1
5425,5480,1
5425,5483,1
5425,5490,1
5425,5495,1
5425,5501,0.8601505
5425,5541,0.758581
5425,5543,1
5425,5576,1
5425,5579,0.3228745
5425,5585,0.6763634
5425,5591,0.7706296
5425,5604,0.4907315
5425,5607,0.7473935
5425,5615,0.5852565
5425,5628,1
5425,5631,0.5408584
5425,5642,1
5425,5647,0.9370995
5425,5649,0.5975505
5425,5652,0.8868912
5425,5656,0.7201644
5425,5658,0.8863218
5425,5659,1
5425,5660,0.8747708
5425,5664,0.6103178
5425,5665,1
5425,5667,0.5147338
5425,5670,0.2701759
5425,5674,0.7205764
5425,5679,0.7607061
5425,5686,0.5898043
5425,5690,0.3915023
5425,5697,0.6557554
5425,5736,0.5022349
5425,5756,1
5425,5761,0.7751389
5425,5789,1
5425,5790,0.9848632
5425,5792,1
5425,5809,0.8564884
5425,5819,1
5425,5837,1
5425,5842,1
5425,5847,1
5425,5854,0.8976898
5425,5856,0.9603333
5425,5858,0.2360278
5425,5861,0.8649653
5425,5873,1
5425,5885,0.1405116
5425,5887,0.7141982
5425,5890,0.2919167
5425,5893,0.9587083
5425,5895,0.9555787
5440,5001,0.1306428
5440,5002,0.3734533
5440,5004,0.6804945
5440,5021,0.3262163
5440,5030,0.2803514
5440,5031,0.74125
5440,5034,0.6850379
5440,5036,0.3049411
5440,5038,0.5326662
5440,5040,0.7866603
5440,5042,0.3065993
5440,5044,0.4371043
5440,5045,0.9286516
5440,5051,1
5440,5055,0.6464919
5440,5059,0.3996065
5440,5079,0.2071864
5440,5086,0.4011511
5440,5088,0.1268191
5440,5091,0.6834512
5440,5093,0.7024915
5440,5101,0.6125947
5440,5107,0.6556945
5440,5113,0.4170433
5440,5120,0.725082
5440,5125,0.527923
5440,5129,0.1910667
5440,5134,0.5344634
5440,5138,0.4625168
5440,5142,0.6709301
5440,5145,0.5593119
5440,5147,0.9695476
5440,5148,0.0900463
5440,5150,0.4889941
5440,5154,0.7972955
5440,5172,0.9288089
5440,5190,0.3893371
5440,5197,0.1196444
5440,5206,0.2341372
5440,5209,0.5641519
5440,5212,0.1144734
5440,5234,0.6276389
5440,5237,0.233428
5440,5240,0.3163468
5440,5250,1
5440,5264,0.3636006
5440,5266,0.1604591
5440,5282,0.3621149
5440,5284,0.5784007
5440,5306,0.4240151
5440,5308,0.1670433
5440,5310,0.4182028
5440,5313,0.1173822
5440,5315,0.5909554
5440,5318,0.0669045
5440,5321,0.1786911
5440,5347,0.3471906
5440,5353,0.5801452
5440,5360,0.1510613
5440,5361,0.8849978
5440,5364,0.7656777
5440,5368,0.5868434
5440,5376,0.1368287
5440,5380,0.1776987
5440,5390,0.3580156
5440,5400,0.1904419
5440,5411,0.4230471
5440,5425,0.632218
5440,5440,0
5440,5467,0.3063468
5440,5475,1
5440,5480,0.7703366
5440,5483,0.6527861
5440,5490,1
5440,5495,1
5440,5501,0.3799137
5440,5541,0.1055703
5440,5543,0.9415993
5440,5576,0.6180787
5440,5579,0.7361174
5440,5585,0.6231797
5440,5591,0.4045454
5440,5604,0.9600126
5440,5607,0.1457744
5440,5615,0.0377701
5440,5628,0.6083312
5440,5631,0.1723206
5440,5642,0.5771486
5440,5647,0.5658292
5440,5649,0.3746927
5440,5652,0.1905177
5440,5656,0.2526536
5440,5658,0.5196675
5440,5659,1
5440,5660,0.2593687
5440,5664,0.2650021
5440,5665,1
5440,5667,0.3259175
5440,5670,0.4495097
5440,5674,0.1049221
5440,5679,0.2895097
5440,5686,0.3037248
5440,5690,0.3348527
5440,5697,0.0400084
5440,5736,1
5440,5756,0.4673737
5440,5761,0.3026305
5440,5789,0.5159616
5440,5790,0.7009007
5440,5792,0.5597411
5440,5809,0.3765846
5440,5819,0.7138131
5440,5837,0.9973244
5440,5842,0.5327125
5440,5847,0.7122496
5440,5854,0.5300021
5440,5856,0.470989
5440,5858,0.7284638
5440,5861,0.3842908
5440,5873,0.7826873
5440,5885,0.6416309
5440,5887,0.4314962
5440,5890,0.4707471
5440,5893,1
5440,5895,1
5467,5001,0.1512393
5467,5002,0.2904421
5467,5004,0.789993
5467,5021,0.5568981
5467,5030,0.1954699
5467,5031,0.9105625
5467,5034,0.5825442
5467,5036,0.2377199
5467,5038,0.6811204
5467,5040,0.9605138
5467,5042,0.3787083
5467,5044,0.5222639
5467,5045,0.9633044
5467,5051,1
5467,5055,0.7700509
5467,5059,0.3922755
5467,5079,0.2937205
5467,5086,0.536081
5467,5088,0.1962461
5467,5091,0.6388797
5467,5093,0.6598241
5467,5101,0.5100042
5467,5107,0.8164514
5467,5113,0.5036944
5467,5120,0.8928843
5467,5125,0.6221644
5467,5129,0.110951
5467,5134,0.6830972
5467,5138,0.5502176
5467,5142,0.8332106
5467,5145,0.4084815
5467,5147,1
5467,5148,0.2697769
5467,5150,0.633081
5467,5154,0.8713676
5467,5172,0.9664899
5467,5190,0.5234584
5467,5197,0.4504722
5467,5206,0.4598588
5467,5209,0.5076505
5467,5212,0.2066165
5467,5234,0.7318519
5467,5237,0.3519583
5467,5240,0.3894306
5467,5250,1
5467,5264,0.4951481
5467,5266,0.1447743
5467,5282,0.2515949
5467,5284,0.6776898
5467,5306,0.5071551
5467,5308,0.2535774
5467,5310,0.5552106
5467,5313,0.4479838
5467,5315,0.7452384
5467,5318,0.2636364
5467,5321,0.5206783
5467,5347,0.3346181
5467,5353,0.525243
5467,5360,0.1307425
5467,5361,1
5467,5364,0.7293288
5467,5368,0.3955509
5467,5376,0.1927146
5467,5380,0.1380864
5467,5390,0.1870556
5467,5400,0.2868287
5467,5411,0.5068009
5467,5425,0.7906272
5467,5440,0.3063468
5467,5467,0
5467,5475,1
5467,5480,0.8888195
5467,5483,0.7769746
5467,5490,1
5467,5495,1
5467,5501,0.4593542
5467,5541,0.4402454
5467,5543,1
5467,5576,0.4577986
5467,5579,0.9663236
5467,5585,1
5467,5591,0.7638634
5467,5604,1
5467,5607,0.1782245
5467,5615,0.2542477
5467,5628,0.7106134
5467,5631,0.139917
5467,5642,0.5219468
5467,5647,0.7175995
5467,5649,0.6659954
5467,5652,0.5284328
5467,5656,0.3193681
5467,5658,0.6668218
5467,5659,1
5467,5660,0.604169
5467,5664,0.3518561
5467,5665,1
5467,5667,0.6826273
5467,5670,0.5896481
5467,5674,0.3880069
5467,5679,0.1116991
5467,5686,0.3902588
5467,5690,0.4635254
5467,5697,0.3298842
5467,5736,1
5467,5756,0.5163994
5467,5761,0.3743426
5467,5789,0.3607963
5467,5790,0.7882997
5467,5792,0.5027986
5467,5809,0.3013264
5467,5819,0.8803819
5467,5837,1
5467,5842,0.6274329
5467,5847,0.9012292
5467,5854,0.6781899
5467,5856,0.3113264
5467,5858,0.8964977
5467,5861,0.3098032
5467,5873,0.9024051
5467,5885,0.8009815
5467,5887,0.5176347
5467,5890,0.6130092
5467,5893,1
5467,5895,1
5475,5001,0.8657301
5475,5002,1
5475,5004,0.9448773
5475,5021,1
5475,5030,1
5475,5031,1
5475,5034,1
5475,5036,1
5475,5038,1
5475,5040,1
5475,5042,0.9338264
5475,5044,1
5475,5045,0.5796933
5475,5051,1
5475,5055,1
5475,5059,1
5475,5079,1
5475,5086,1
5475,5088,0.9628876
5475,5091,1
5475,5093,1
5475,5101,1
5475,5107,1
5475,5113,0.8910347
5475,5120,1
5475,5125,1
5475,5129,0.9913059
5475,5134,1
5475,5138,0.7596018
5475,5142,1
5475,5145,1
5475,5147,0.5893034
5475,5148,1
5475,5150,1
5475,5154,1
5475,5172,0.5485648
5475,5190,1
5475,5197,1
5475,5206,1
5475,5209,1
5475,5212,0.973258
5475,5234,0.5699051
5475,5237,1
5475,5240,1
5475,5250,1
5475,5264,1
5475,5266,0.9616416
5475,5282,1
5475,5284,0.7863101
5475,5306,0.846706
5475,5308,1
5475,5310,1
5475,5313,1
5475,5315,1
5475,5318,1
5475,5321,1
5475,5347,1
5475,5353,1
5475,5360,0.8906144
5475,5361,1
5475,5364,1
5475,5368,1
5475,5376,1
5475,5380,0.9788811
5475,5390,1
5475,5400,1
5475,5411,1
5475,5425,1
5475,5440,1
5475,5467,1
5475,5475,0
5475,5480,0.4157708
5475,5483,1
5475,5490,0.9680387
5475,5495,1
5475,5501,1
5475,5541,1
5475,5543,1
5475,5576,1
5475,5579,1
5475,5585,1
5475,5591,1
5475,5604,1
5475,5607,1
5475,5615,1
5475,5628,1
5475,5631,0.9735031
5475,5642,1
5475,5647,1
5475,5649,1
5475,5652,1
5475,5656,0.9904514
5475,5658,1
5475,5659,1
5475,5660,1
5475,5664,1
5475,5665,1
5475,5667,1
5475,5670,1
5475,5674,1
5475,5679,1
5475,5686,1
5475,5690,1
5475,5697,1
5475,5736,1
5475,5756,1
5475,5761,1
5475,5789,1
5475,5790,1
5475,5792,1
5475,5809,1
5475,5819,1
5475,5837,0.829618
5475,5842,0.6716343
5475,5847,1
5475,5854,1
5475,5856,1
5475,5858,1
5475,5861,1
5475,5873,0.8328889
5475,5885,1
5475,5887,1
5475,5890,1
5475,5893,1
5475,5895,1
5480,5001,0.542062
5480,5002,1
5480,5004,0.5372269
5480,5021,1
5480,5030,0.848824
5480,5031,1
5480,5034,1
5480,5036,0.8758727
5480,5038,1
5480,5040,1
5480,5042,0.526176
5480,5044,0.6996227
5480,5045,0.2227295
5480,5051,1
5480,5055,1
5480,5059,0.9800046
5480,5079,0.7473464
5480,5086,0.9303125
5480,5088,0.6120698
5480,5091,1
5480,5093,1
5480,5101,1
5480,5107,1
5480,5113,0.4833843
5480,5120,1
5480,5125,0.7995232
5480,5129,0.6414313
5480,5134,1
5480,5138,0.3519514
5480,5142,1
5480,5145,1
5480,5147,0.19996
5480,5148,0.8298359
5480,5150,1
5480,5154,1
5480,5172,0.1592214
5480,5190,1
5480,5197,0.9608611
5480,5206,0.9588472
5480,5209,1
5480,5212,0.6224402
5480,5234,0.1622546
5480,5237,0.8509467
5480,5240,0.7335995
5480,5250,1
5480,5264,0.9307153
5480,5266,0.6108236
5480,5282,0.9387639
5480,5284,0.3786597
5480,5306,0.4390556
5480,5308,0.7072033
5480,5310,1
5480,5313,0.9583727
5480,5315,1
5480,5318,0.7172621
5480,5321,1
5480,5347,0.9223472
5480,5353,1
5480,5360,0.5667825
5480,5361,1
5480,5364,1
5480,5368,1
5480,5376,0.8163784
5480,5380,0.6280632
5480,5390,0.9342546
5480,5400,0.972338
5480,5411,0.6510741
5480,5425,1
5480,5440,0.7703366
5480,5467,0.8888195
5480,5475,0.4157708
5480,5480,0
5480,5483,1
5480,5490,0.7672706
5480,5495,1
5480,5501,0.6036273
5480,5541,0.9506342
5480,5543,0.7972153
5480,5576,1
5480,5579,1
5480,5585,1
5480,5591,1
5480,5604,1
5480,5607,0.8455579
5480,5615,0.7118653
5480,5628,0.8548866
5480,5631,0.6226852
5480,5642,1
5480,5647,1
5480,5649,1
5480,5652,1
5480,5656,0.5828009
5480,5658,0.9371158
5480,5659,0.9235069
5480,5660,1
5480,5664,0.7448401
5480,5665,0.6216968
5480,5667,1
5480,5670,1
5480,5674,0.8869954
5480,5679,0.8588982
5480,5686,0.8438846
5480,5690,0.9625139
5480,5697,0.7938741
5480,5736,1
5480,5756,1
5480,5761,0.5967407
5480,5789,1
5480,5790,1
5480,5792,1
5480,5809,0.9546806
5480,5819,1
5480,5837,0.6455806
5480,5842,0.2639838
5480,5847,1
5480,5854,1
5480,5856,1
5480,5858,1
5480,5861,0.9631574
5480,5873,0.4252384
5480,5885,1
5480,5887,0.9726409
5480,5890,1
5480,5893,1
5480,5895,1
5483,5001,0.6052742
5483,5002,0.4887708
5483,5004,1
5483,5021,1
5483,5030,0.8741435
5483,5031,1
5483,5034,1
5483,5036,0.9427639
5483,5038,1
5483,5040,1
5483,5042,0.9708056
5483,5044,1
5483,5045,1
5483,5051,1
5483,5055,0.2280579
5483,5059,1
5483,5079,0.823348
5483,5086,1
5483,5088,0.6896837
5483,5091,1
5483,5093,1
5483,5101,1
5483,5107,1
5483,5113,1
5483,5120,1
5483,5125,1
5483,5129,0.697174
5483,5134,1
5483,5138,1
5483,5142,1
5483,5145,0.9296088
5483,5147,1
5483,5148,0.5796801
5483,5150,1
5483,5154,1
5483,5172,1
5483,5190,1
5483,5197,0.8007523
5483,5206,0.9393819
5483,5209,1
5483,5212,0.6826658
5483,5234,1
5483,5237,0.9345486
5483,5240,0.9815277
5483,5250,1
5483,5264,1
5483,5266,0.6642592
5483,5282,0.8929467
5483,5284,1
5483,5306,1
5483,5308,0.7832049
5483,5310,1
5483,5313,0.7982639
5483,5315,1
5483,5318,0.6867508
5483,5321,0.8890486
5483,5347,0.9892893
5483,5353,1
5483,5360,0.6182764
5483,5361,1
5483,5364,1
5483,5368,0.9230093
5483,5376,0.5361027
5483,5380,0.6838484
5483,5390,0.7184977
5483,5400,0.5100671
5483,5411,1
5483,5425,1
5483,5440,0.6527861
5483,5467,0.7769746
5483,5475,1
5483,5480,1
5483,5483,0
5483,5490,1
5483,5495,1
5483,5501,1
5483,5541,0.8213287
5483,5543,1
5483,5576,0.985257
5483,5579,1
5483,5585,1
5483,5591,0.950919
5483,5604,1
5483,5607,0.6759236
5483,5615,0.5722338
5483,5628,1
5483,5631,0.678478
5483,5642,1
5483,5647,1
5483,5649,0.9816035
5483,5652,0.878713
5483,5656,0.9114653
5483,5658,1
5483,5659,1
5483,5660,0.9544491
5483,5664,0.8753346
5483,5665,1
5483,5667,1
5483,5670,1
5483,5674,0.7972454
5483,5679,0.7157824
5483,5686,0.9198864
5483,5690,1
5483,5697,0.6483207
5483,5736,1
5483,5756,0.1923843
5483,5761,0.9664398
5483,5789,0.8882546
5483,5790,1
5483,5792,0.944382
5483,5809,0.98
5483,5819,1
5483,5837,1
5483,5842,1
5483,5847,1
5483,5854,1
5483,5856,0.8324537
5483,5858,1
5483,5861,0.9661273
5483,5873,1
5483,5885,1
5483,5887,1
5483,5890,1
5483,5893,1
5483,5895,1
5490,5001,0.9969943
5490,5002,1
5490,5004,1
5490,5021,1
5490,5030,1
5490,5031,1
5490,5034,1
5490,5036,1
5490,5038,1
5490,5040,1
5490,5042,1
5490,5044,1
5490,5045,0.2897589
5490,5051,0.6949432
5490,5055,1
5490,5059,1
5490,5079,1
5490,5086,1
5490,5088,1
5490,5091,1
5490,5093,1
5490,5101,1
5490,5107,1
5490,5113,0.9834954
5490,5120,1
5490,5125,1
5490,5129,1
5490,5134,1
5490,5138,0.9269444
5490,5142,1
5490,5145,1
5490,5147,0.6772748
5490,5148,1
5490,5150,1
5490,5154,1
5490,5172,0.688388
5490,5190,1
5490,5197,1
5490,5206,1
5490,5209,1
5490,5212,1
5490,5234,0.8406439
5490,5237,1
5490,5240,1
5490,5250,1
5490,5264,1
5490,5266,1
5490,5282,1
5490,5284,0.9391183
5490,5306,0.9684869
5490,5308,1
5490,5310,1
5490,5313,1
5490,5315,1
5490,5318,1
5490,5321,1
5490,5347,1
5490,5353,1
5490,5360,1
5490,5361,1
5490,5364,1
5490,5368,1
5490,5376,1
5490,5380,1
5490,5390,1
5490,5400,1
5490,5411,1
5490,5425,1
5490,5440,1
5490,5467,1
5490,5475,0.9680387
5490,5480,0.7672706
5490,5483,1
5490,5490,0
5490,5495,1
5490,5501,1
5490,5541,1
5490,5543,1
5490,5576,1
5490,5579,1
5490,5585,1
5490,5591,1
5490,5604,1
5490,5607,1
5490,5615,1
5490,5628,1
5490,5631,1
5490,5642,1
5490,5647,1
5490,5649,1
5490,5652,1
5490,5656,1
5490,5658,1
5490,5659,0.6541561
5490,5660,1
5490,5664,1
5490,5665,0.6741624
5490,5667,1
5490,5670,1
5490,5674,1
5490,5679,1
5490,5686,1
5490,5690,1
5490,5697,1
5490,5736,1
5490,5756,1
5490,5761,1
5490,5789,1
5490,5790,1
5490,5792,1
5490,5809,1
5490,5819,1
5490,5837,0.2185494
5490,5842,0.8869108
5490,5847,1
5490,5854,1
5490,5856,1
5490,5858,1
5490,5861,1
5490,5873,1
5490,5885,1
5490,5887,1
5490,5890,1
5490,5893,1
5490,5895,1
5495,5001,0.9959615
5495,5002,1
5495,5004,1
5495,5021,1
5495,5030,1
5495,5031,1
5495,5034,1
5495,5036,1
5495,5038,1
5495,5040,1
5495,5042,1
5495,5044,1
5495,5045,1
5495,5051,1
5495,5055,1
5495,5059,1
5495,5079,1
5495,5086,1
5495,5088,1
5495,5091,1
5495,5093,1
5495,5101,1
5495,5107,1
5495,5113,1
5495,5120,0.7032408
5495,5125,1
5495,5129,1
5495,5134,1
5495,5138,1
5495,5142,1
5495,5145,1
5495,5147,1
5495,5148,1
5495,5150,1
5495,5154,0.4061612
5495,5172,1
5495,5190,1
5495,5197,1
5495,5206,1
5495,5209,1
5495,5212,1
5495,5234,1
5495,5237,1
5495,5240,1
5495,5250,0.7771569
5495,5264,1
5495,5266,1
5495,5282,1
5495,5284,1
5495,5306,1
5495,5308,1
5495,5310,1
5495,5313,1
5495,5315,1
5495,5318,1
5495,5321,1
5495,5347,1
5495,5353,1
5495,5360,1
5495,5361,1
5495,5364,1
5495,5368,1
5495,5376,1
5495,5380,1
5495,5390,1
5495,5400,1
5495,5411,1
5495,5425,1
5495,5440,1
5495,5467,1
5495,5475,1
5495,5480,1
5495,5483,1
5495,5490,1
5495,5495,0
5495,5501,1
5495,5541,1
5495,5543,1
5495,5576,1
5495,5579,1
5495,5585,1
5495,5591,1
5495,5604,1
5495,5607,1
5495,5615,1
5495,5628,1
5495,5631,1
5495,5642,1
5495,5647,1
5495,5649,1
5495,5652,1
5495,5656,1
5495,5658,1
5495,5659,1
5495,5660,1
5495,5664,1
5495,5665,1
5495,5667,1
5495,5670,1
5495,5674,1
5495,5679,1
5495,5686,0.982098
5495,5690,1
5495,5697,1
5495,5736,1
5495,5756,1
5495,5761,1
5495,5789,1
5495,5790,0.605827
5495,5792,1
5495,5809,1
5495,5819,1
5495,5837,1
5495,5842,1
5495,5847,1
5495,5854,0.900625
5495,5856,1
5495,5858,1
5495,5861,1
5495,5873,1
5495,5885,1
5495,5887,0.8862668
5495,5890,1
5495,5893,1
5495,5895,0.8196042
5501,5001,0.2116097
5501,5002,0.6514953
5501,5004,0.5048009
5501,5021,0.6264213
5501,5030,0.4193588
5501,5031,0.9800857
5501,5034,0.7094023
5501,5036,0.4464074
5501,5038,0.7113658
5501,5040,0.9907593
5501,5042,0.0966782
5501,5044,0.2701574
5501,5045,0.7250963
5501,5051,1
5501,5055,1
5501,5059,0.5505393
5501,5079,0.3569234
5501,5086,0.4300486
5501,5088,0.2541821
5501,5091,0.7785926
5501,5093,0.7168033
5501,5101,0.6368624
5501,5107,0.8466967
5501,5113,0.2185023
5501,5120,0.9231297
5501,5125,0.3700579
5501,5129,0.2835436
5501,5134,0.7133425
5501,5138,0.2650255
5501,5142,0.9027338
5501,5145,0.7262152
5501,5147,0.747963
5501,5148,0.4394129
5501,5150,0.7026042
5501,5154,0.8977584
5501,5172,0.7072242
5501,5190,0.5929815
5501,5197,0.5313958
5501,5206,0.529382
5501,5209,0.6473634
5501,5212,0.2645524
5501,5234,0.4466597
5501,5237,0.4214815
5501,5240,0.3041342
5501,5250,1
5501,5264,0.5310162
5501,5266,0.2529359
5501,5282,0.5092986
5501,5284,0.3924977
5501,5306,0.221963
5501,5308,0.3167803
5501,5310,0.6247338
5501,5313,0.5289074
5501,5315,0.8726134
5501,5318,0.3268392
5501,5321,0.6016018
5501,5347,0.492882
5501,5353,0.664956
5501,5360,0.2364245
5501,5361,0.7725741
5501,5364,0.8690417
5501,5368,0.7295555
5501,5376,0.4259554
5501,5380,0.2701755
5501,5390,0.5047894
5501,5400,0.5428727
5501,5411,0.0480903
5501,5425,0.8601505
5501,5440,0.3799137
5501,5467,0.4593542
5501,5475,1
5501,5480,0.6036273
5501,5483,1
5501,5490,1
5501,5495,1
5501,5501,0
5501,5541,0.5211689
5501,5543,0.8765648
5501,5576,0.7066829
5501,5579,1
5501,5585,1
5501,5591,0.844787
5501,5604,1
5501,5607,0.4160926
5501,5615,0.3539776
5501,5628,0.2519028
5501,5631,0.2647974
5501,5642,0.6616597
5501,5647,0.4390486
5501,5649,0.7394044
5501,5652,0.6093565
5501,5656,0.1533356
5501,5658,0.334132
5501,5659,1
5501,5660,0.6850926
5501,5664,0.3808964
5501,5665,1
5501,5667,0.7635509
5501,5670,0.6591713
5501,5674,0.4575301
5501,5679,0.4294329
5501,5686,0.5358291
5501,5690,0.5330486
5501,5697,0.4034512
5501,5736,1
5501,5756,0.7653093
5501,5761,0.1403148
5501,5789,0.8334352
5501,5790,0.8170896
5501,5792,0.6425116
5501,5809,0.5252153
5501,5819,0.4572523
5501,5837,0.8967766
5501,5842,0.3422408
5501,5847,0.5728171
5501,5854,0.7084352
5501,5856,0.6290601
5501,5858,0.9660208
5501,5861,0.5336921
5501,5873,0.617213
5501,5885,0.8705046
5501,5887,0.5464246
5501,5890,0.6825324
5501,5893,1
5501,5895,1
5541,5001,0.2075623
5541,5002,0.5140625
5541,5004,0.8518079
5541,5021,0.2833796
5541,5030,0.4116505
5541,5031,0.9186389
5541,5034,0.7777988
5541,5036,0.4386991
5541,5038,0.6891967
5541,5040,0.9685903
5541,5042,0.4405231
5541,5044,0.5840787
5541,5045,1
5541,5051,1
5541,5055,0.8144051
5541,5059,0.542831
5541,5079,0.3010627
5541,5086,0.5441574
5541,5088,0.2128723
5541,5091,0.8550602
5541,5093,0.8760046
5541,5101,0.7052588
5541,5107,0.8245277
5541,5113,0.5655092
5541,5120,0.9009606
5541,5125,0.6839792
5541,5129,0.27712
5541,5134,0.6911736
5541,5138,0.6120324
5541,5142,0.8011643
5541,5145,0.7185069
5541,5147,1
5541,5148,0.1826431
5541,5150,0.6411574
5541,5154,0.867309
5541,5172,1
5541,5190,0.5121366
5541,5197,0.2161343
5541,5206,0.3034815
5541,5209,0.723831
5541,5212,0.2005266
5541,5234,0.7936666
5541,5237,0.3600347
5541,5240,0.4512453
5541,5250,1
5541,5264,0.5032245
5541,5266,0.2465123
5541,5282,0.5015903
5541,5284,0.7395046
5541,5306,0.56897
5541,5308,0.2609196
5541,5310,0.563287
5541,5313,0.1251366
5541,5315,0.7533148
5541,5318,0.1607807
5541,5321,0.0846759
5541,5347,0.4851736
5541,5353,0.7414236
5541,5360,0.230495
5541,5361,1
5541,5364,0.9455093
5541,5368,0.7487917
5541,5376,0.230705
5541,5380,0.2637519
5541,5390,0.497081
5541,5400,0.31275
5541,5411,0.5686157
5541,5425,0.758581
5541,5440,0.1055703
5541,5467,0.4402454
5541,5475,1
5541,5480,0.9506342
5541,5483,0.8213287
5541,5490,1
5541,5495,1
5541,5501,0.5211689
5541,5541,0
5541,5543,1
5541,5576,0.7831504
5541,5579,0.8147138
5541,5585,0.7700232
5541,5591,0.5295255
5541,5604,1
5541,5607,0.2636157
5541,5615,0.1238233
5541,5628,0.7724283
5541,5631,0.2583739
5541,5642,0.7381274
5541,5647,0.7256759
5541,5649,0.344758
5541,5652,0.2940949
5541,5656,0.3811828
5541,5658,0.6748981
5541,5659,1
5541,5660,0.369831
5541,5664,0.3474284
5541,5665,1
5541,5667,0.246625
5541,5670,0.4948241
5541,5674,0.1582755
5541,5679,0.4217246
5541,5686,0.397601
5541,5690,0.3879282
5541,5697,0.1118624
5541,5736,1
5541,5756,0.5614647
5541,5761,0.4361574
5541,5789,0.6708218
5541,5790,0.7838721
5541,5792,0.7189791
5541,5809,0.517507
5541,5819,0.8884584
5541,5837,1
5541,5842,0.6892477
5541,5847,0.8867384
5541,5854,0.6862662
5541,5856,0.6213518
5541,5858,0.904574
5541,5861,0.5259838
5541,5873,0.9642199
5541,5885,0.8090579
5541,5887,0.5132071
5541,5890,0.6210856
5541,5893,1
5541,5895,1
5543,5001,0.6601158
5543,5002,1
5543,5004,0.8101643
5543,5021,1
5543,5030,1
5543,5031,1
5543,5034,1
5543,5036,1
5543,5038,1
5543,5040,1
5543,5042,0.7991134
5543,5044,0.942507
5543,5045,0.7869213
5543,5051,1
5543,5055,1
5543,5059,1
5543,5079,0.9295287
5543,5086,1
5543,5088,0.8128935
5543,5091,1
5543,5093,1
5543,5101,1
5543,5107,1
5543,5113,0.7563218
5543,5120,1
5543,5125,0.9925185
5543,5129,0.842255
5543,5134,1
5543,5138,0.6248889
5543,5142,1
5543,5145,1
5543,5147,0.8930934
5543,5148,0.9704987
5543,5150,1
5543,5154,1
5543,5172,0.8541687
5543,5190,1
5543,5197,1
5543,5206,1
5543,5209,1
5543,5212,0.8232639
5543,5234,0.6402477
5543,5237,1
5543,5240,0.9592824
5543,5250,1
5543,5264,1
5543,5266,0.8116474
5543,5282,1
5543,5284,0.6515973
5543,5306,0.7119931
5543,5308,0.909154
5543,5310,1
5543,5313,1
5543,5315,1
5543,5318,0.9150673
5543,5321,1
5543,5347,1
5543,5353,1
5543,5360,0.7521582
5543,5361,1
5543,5364,1
5543,5368,1
5543,5376,0.9633249
5543,5380,0.8288869
5543,5390,1
5543,5400,1
5543,5411,0.9184954
5543,5425,1
5543,5440,0.9415993
5543,5467,1
5543,5475,1
5543,5480,0.7972153
5543,5483,1
5543,5490,1
5543,5495,1
5543,5501,0.8765648
5543,5541,1
5543,5543,0
5543,5576,1
5543,5579,1
5543,5585,1
5543,5591,1
5543,5604,1
5543,5607,1
5543,5615,0.9067438
5543,5628,1
5543,5631,0.8235089
5543,5642,1
5543,5647,1
5543,5649,1
5543,5652,1
5543,5656,0.8557385
5543,5658,1
5543,5659,1
5543,5660,1
5543,5664,0.8843582
5543,5665,1
5543,5667,1
5543,5670,1
5543,5674,1
5543,5679,1
5543,5686,0.9781334
5543,5690,1
5543,5697,0.9528536
5543,5736,1
5543,5756,1
5543,5761,0.8696783
5543,5789,1
5543,5790,1
5543,5792,1
5543,5809,1
5543,5819,1
5543,5837,0.9143654
5543,5842,0.5369213
5543,5847,1
5543,5854,1
5543,5856,1
5543,5858,1
5543,5861,1
5543,5873,0.8108009
5543,5885,1
5543,5887,1
5543,5890,1
5543,5893,1
5543,5895,1
5576,5001,0.4063123
5576,5002,0.5996597
5576,5004,1
5576,5021,0.8884028
5576,5030,0.3755926
5576,5031,1
5576,5034,0.2130072
5576,5036,0.4626551
5576,5038,1
5576,5040,1
5576,5042,0.6260371
5576,5044,0.4578588
5576,5045,1
5576,5051,1
5576,5055,0.9783334
