codigo_mun_i,codigo_mun_j,Dij
5101,5044,0.9756796956062317
5101,5045,1
5101,5051,0.9974736571311951
5101,5055,1
5101,5059,0.9778655171394348
5101,5079,1
5101,5086,1
5101,5088,0.9887324571609497
5101,5091,0.7638586044311524
5101,5093,0.7822924137115479
5101,5101,0
5101,5107,0.9778655171394348
5101,5113,1
5101,5120,0.999713659286499
5101,5125,0.7822924137115479
5101,5129,0.9950432181358337
5101,5134,1
5101,5138,0.9778655171394348
5101,5142,1
5101,5145,0.781386947631836
5101,5147,1
5101,5148,1
5101,5150,1
5101,5154,1
5101,5172,1
5101,5190,0.9979643821716309
5101,5197,1
5101,5206,1
5101,5209,0.7014756202697754
5101,5212,1
5101,5234,1
5101,5237,1
5101,5240,0.9772661328315735
5101,5250,1
5101,5264,1
5101,5266,0.997669517993927
5101,5282,0.7766243934631348
5101,5284,1
5101,5306,0.9778655171394348
5101,5308,0.9994934797286987
5101,5310,1
5101,5313,1
5101,5315,1
5101,5318,1
5101,5321,1
5101,5347,0.9778655171394348
5101,5353,0.7543880462646485
5101,5360,0.9977352619171143
5101,5361,0.9778655171394348
5101,5364,0.7786486625671387
5101,5368,0.7822924137115479
5101,5376,1
5101,5380,0.9966998100280762
5101,5390,0.8
5101,5400,1
5101,5411,0.9770992994308472
5101,5425,1
5101,5440,1
5101,5467,0.7822924137115479
5101,5475,1
5101,5480,1
5101,5483,0.9778655171394348
5101,5490,1
5101,5495,1
5101,5501,0.9778655171394348
5101,5541,1
5101,5543,0.9778655171394348
5101,5576,0.7821287155151367
5101,5579,1
5101,5585,1
5101,5591,1
5101,5604,1
5101,5607,1
5101,5615,1
5101,5628,0.9778655171394348
5101,5631,1
5101,5642,0.7776476860046387
5101,5647,0.9778655171394348
5101,5649,1
5101,5652,1
5101,5656,0.9778655171394348
5101,5658,1
5101,5659,0.9975217580795288
5101,5660,1
5101,5664,1
5101,5665,0.9969609379768372
5101,5667,1
5101,5670,1
5101,5674,1
5101,5679,0.7822924137115479
5101,5686,1
5101,5690,1
5101,5697,1
5101,5736,1
5101,5756,1
5101,5761,0.9778655171394348
5101,5789,0.7822924137115479
5101,5790,1
5101,5792,0.771175241470337
5101,5809,0.7814469337463379
5101,5819,0.9778655171394348
5101,5837,0.9994934797286987
5101,5842,1
5101,5847,0.7995133876800538
5101,5854,1
5101,5856,0.7822924137115479
5101,5858,1
5101,5861,0.779823112487793
5101,5873,1
5101,5885,1
5101,5887,1
5101,5890,1
5101,5893,1
5101,5895,1
5107,5001,0.9943827986717224
5107,5002,0.9814049005508423
5107,5004,1
5107,5021,1
5107,5030,0.9812336564064026
5107,5031,1
5107,5034,0.9814049005508423
5107,5036,1
5107,5038,0.7994031429290772
5107,5040,1
5107,5042,0.9812291264533997
5107,5044,0.9811837077140808
5107,5045,1
5107,5051,1
5107,5055,1
5107,5059,0.9806842803955078
5107,5079,1
5107,5086,0.8
5107,5088,1
5107,5091,0.9814049005508423
5107,5093,0.9812735915184021
5107,5101,0.9814049005508423
5107,5107,0
5107,5113,0.9999005794525146
5107,5120,0.99263995885849
5107,5125,0.9813286662101746
5107,5129,1
5107,5134,0.798403835296631
5107,5138,0.9814049005508423
5107,5142,1
5107,5145,0.9814049005508423
5107,5147,1
5107,5148,1
5107,5150,0.8
5107,5154,1
5107,5172,1
5107,5190,1
5107,5197,1
5107,5206,1
5107,5209,0.9811627864837646
5107,5212,1
5107,5234,0.9936280846595764
5107,5237,0.8
5107,5240,0.9806469082832336
5107,5250,0.9936280846595764
5107,5264,0.8
5107,5266,1
5107,5282,0.9805931448936462
5107,5284,0.9936280846595764
5107,5306,0.9814049005508423
5107,5308,1
5107,5310,0.8
5107,5313,1
5107,5315,0.8
5107,5318,1
5107,5321,1
5107,5347,0.9814038276672363
5107,5353,0.9814049005508423
5107,5360,1
5107,5361,0.7773094654083252
5107,5364,0.9814049005508423
5107,5368,0.9812411069869995
5107,5376,1
5107,5380,1
5107,5390,0.9993841648101807
5107,5400,1
5107,5411,0.980141818523407
5107,5425,0.9991315007209778
5107,5440,1
5107,5467,0.9814049005508423
5107,5475,1
5107,5480,1
5107,5483,0.9814049005508423
5107,5490,1
5107,5495,0.9936280846595764
5107,5501,0.9804694652557373
5107,5541,1
5107,5543,0.9812720417976379
5107,5576,0.9814049005508423
5107,5579,0.9990118741989136
5107,5585,1
5107,5591,1
5107,5604,1
5107,5607,1
5107,5615,1
5107,5628,0.9807820320129395
5107,5631,1
5107,5642,0.9813663363456726
5107,5647,0.7848251342773438
5107,5649,1
5107,5652,1
5107,5656,0.9811571836471558
5107,5658,0.7759480476379395
5107,5659,1
5107,5660,1
5107,5664,0.8
5107,5665,0.9936280846595764
5107,5667,1
5107,5670,1
5107,5674,1
5107,5679,0.9809982180595398
5107,5686,0.7963292121887208
5107,5690,1
5107,5697,1
5107,5736,1
5107,5756,1
5107,5761,0.9804973602294922
5107,5789,0.9813753366470337
5107,5790,0.9984976053237915
5107,5792,0.9812767505645752
5107,5809,0.980919361114502
5107,5819,0.7839259624481202
5107,5837,1
5107,5842,0.9936280846595764
5107,5847,1
5107,5854,0.7939363956451416
5107,5856,0.9814049005508423
5107,5858,1
5107,5861,0.9807434678077698
5107,5873,1
5107,5885,1
5107,5887,0.7700276851654053
5107,5890,1
5107,5893,1
5107,5895,1
5113,5001,0.866965115070343
5113,5002,1
5113,5004,0.8
5113,5021,1
5113,5030,0.9999427795410156
5113,5031,1
5113,5034,1
5113,5036,1
5113,5038,1
5113,5040,1
5113,5042,0.7730029106140137
5113,5044,0.7997243404388428
5113,5045,0.9970930218696594
5113,5051,1
5113,5055,1
5113,5059,0.7998407840728761
5113,5079,1
5113,5086,1
5113,5088,0.985302746295929
5113,5091,1
5113,5093,0.998502790927887
5113,5101,1
5113,5107,0.9999005794525146
5113,5113,0
5113,5120,1
5113,5125,0.9995772838592529
5113,5129,1
5113,5134,1
5113,5138,0.7873721599578858
5113,5142,1
5113,5145,1
5113,5147,1
5113,5148,1
5113,5150,1
5113,5154,1
5113,5172,1
5113,5190,1
5113,5197,1
5113,5206,1
5113,5209,0.9996803998947144
5113,5212,1
5113,5234,0.7981460094451904
5113,5237,1
5113,5240,0.799833631515503
5113,5250,1
5113,5264,1
5113,5266,1
5113,5282,0.9999437928199768
5113,5284,0.8
5113,5306,0.7602293968200684
5113,5308,1
5113,5310,1
5113,5313,1
5113,5315,1
5113,5318,1
5113,5321,1
5113,5347,0.7999991416931153
5113,5353,1
5113,5360,0.9982720613479614
5113,5361,0.999923050403595
5113,5364,1
5113,5368,0.999952495098114
5113,5376,1
5113,5380,1
5113,5390,0.9999208450317383
5113,5400,1
5113,5411,0.7974679470062256
5113,5425,1
5113,5440,0.997682511806488
5113,5467,1
5113,5475,1
5113,5480,1
5113,5483,1
5113,5490,1
5113,5495,1
5113,5501,0.7997002124786378
5113,5541,1
5113,5543,0.7960179805755616
5113,5576,1
5113,5579,1
5113,5585,1
5113,5591,1
5113,5604,0.9988273978233337
5113,5607,1
5113,5615,1
5113,5628,0.7970251083374024
5113,5631,1
5113,5642,0.9999532699584961
5113,5647,0.9986121654510498
5113,5649,1
5113,5652,1
5113,5656,0.7999552249908448
5113,5658,1
5113,5659,1
5113,5660,1
5113,5664,1
5113,5665,1
5113,5667,1
5113,5670,1
5113,5674,1
5113,5679,0.9958561658859253
5113,5686,1
5113,5690,1
5113,5697,1
5113,5736,1
5113,5756,1
5113,5761,0.7951565265655518
5113,5789,0.9999796748161316
5113,5790,1
5113,5792,0.9999508857727051
5113,5809,0.9998137950897217
5113,5819,0.9998664259910583
5113,5837,1
5113,5842,0.799061918258667
5113,5847,1
5113,5854,0.9998247027397156
5113,5856,1
5113,5858,1
5113,5861,0.9998700618743896
5113,5873,1
5113,5885,0.9965457916259766
5113,5887,0.999998927116394
5113,5890,1
5113,5893,1
5113,5895,1
5120,5001,0.9649534821510315
5120,5002,0.9997082948684692
5120,5004,0.9704809188842773
5120,5021,1
5120,5030,1
5120,5031,1
5120,5034,0.9996817708015442
5120,5036,1
5120,5038,0.9991418719291687
5120,5040,0.9951708912849426
5120,5042,0.999713659286499
5120,5044,1
5120,5045,0.9992132782936096
5120,5051,0.9986904859542847
5120,5055,1
5120,5059,1
5120,5079,0.9998042583465576
5120,5086,1
5120,5088,0.9848616123199463
5120,5091,1
5120,5093,1
5120,5101,0.999713659286499
5120,5107,0.9929764866828918
5120,5113,1
5120,5120,0
5120,5125,1
5120,5129,1
5120,5134,0.9997872114181519
5120,5138,1
5120,5142,1
5120,5145,1
5120,5147,1
5120,5148,1
5120,5150,0.9997043013572693
5120,5154,0.7176985740661621
5120,5172,1
5120,5190,1
5120,5197,1
5120,5206,1
5120,5209,1
5120,5212,1
5120,5234,0.993513286113739
5120,5237,0.9995726943016052
5120,5240,1
5120,5250,0.7931382179260255
5120,5264,1
5120,5266,0.9998042583465576
5120,5282,0.9990878701210022
5120,5284,0.9939646124839783
5120,5306,1
5120,5308,0.9993120431900024
5120,5310,1
5120,5313,1
5120,5315,0.9998780488967896
5120,5318,1
5120,5321,1
5120,5347,1
5120,5353,1
5120,5360,0.997085690498352
5120,5361,0.9938562512397766
5120,5364,1
5120,5368,1
5120,5376,1
5120,5380,1
5120,5390,1
5120,5400,1
5120,5411,1
5120,5425,1
5120,5440,0.9995678067207336
5120,5467,1
5120,5475,1
5120,5480,1
5120,5483,1
5120,5490,1
5120,5495,0.787283754348755
5120,5501,1
5120,5541,1
5120,5543,1
5120,5576,1
5120,5579,0.9983910918235779
5120,5585,0.9995779991149902
5120,5591,1
5120,5604,0.9986353516578674
5120,5607,0.9990031123161316
5120,5615,0.999449610710144
5120,5628,1
5120,5631,1
5120,5642,1
5120,5647,1
5120,5649,1
5120,5652,0.9989103674888611
5120,5656,1
5120,5658,1
5120,5659,1
5120,5660,0.9994214177131653
5120,5664,1
5120,5665,0.9939646124839783
5120,5667,1
5120,5670,1
5120,5674,0.9994764924049377
5120,5679,1
5120,5686,0.9990480542182922
5120,5690,1
5120,5697,1
5120,5736,1
5120,5756,1
5120,5761,1
5120,5789,1
5120,5790,0.7424821376800538
5120,5792,1
5120,5809,1
5120,5819,1
5120,5837,0.9985722899436951
5120,5842,0.9939646124839783
5120,5847,1
5120,5854,0.9773423671722412
5120,5856,1
5120,5858,1
5120,5861,1
5120,5873,1
5120,5885,1
5120,5887,0.9969605803489685
5120,5890,1
5120,5893,1
5120,5895,0.7825782299041748
5125,5001,0.8879345059394836
5125,5002,0.9790908098220825
5125,5004,0.9941476583480835
5125,5021,1
5125,5030,0.783272647857666
5125,5031,1
5125,5034,0.783272647857666
5125,5036,0.8
5125,5038,1
5125,5040,1
5125,5042,0.9593489170074463
5125,5044,0.9606277346611023
5125,5045,1
5125,5051,1
5125,5055,1
5125,5059,0.9788517355918884
5125,5079,1
5125,5086,1
5125,5088,0.9856303334236145
5125,5091,0.783272647857666
5125,5093,0.7816511154174806
5125,5101,0.783272647857666
5125,5107,0.9790146350860596
5125,5113,0.9995772838592529
5125,5120,1
5125,5125,0
5125,5129,0.9239327907562256
5125,5134,1
5125,5138,0.9788056015968323
5125,5142,1
5125,5145,0.783272647857666
5125,5147,1
5125,5148,1
5125,5150,1
5125,5154,1
5125,5172,1
5125,5190,1
5125,5197,1
5125,5206,1
5125,5209,0.7826187610626221
5125,5212,1
5125,5234,1
5125,5237,1
5125,5240,0.9788007736206055
5125,5250,1
5125,5264,1
5125,5266,1
5125,5282,0.783272647857666
5125,5284,0.9994649291038513
5125,5306,0.9777677059173584
5125,5308,1
5125,5310,1
5125,5313,1
5125,5315,1
5125,5318,1
5125,5321,1
5125,5347,0.9790908098220825
5125,5353,0.7822824001312256
5125,5360,1
5125,5361,0.9788390398025513
5125,5364,0.783272647857666
5125,5368,0.783272647857666
5125,5376,1
5125,5380,1
5125,5390,0.8
5125,5400,1
5125,5411,0.9786597490310669
5125,5425,1
5125,5440,1
5125,5467,0.783272647857666
5125,5475,1
5125,5480,1
5125,5483,0.9790908098220825
5125,5490,1
5125,5495,1
5125,5501,0.9782717823982239
5125,5541,1
5125,5543,0.9787739515304565
5125,5576,0.7826490879058838
5125,5579,0.9992205500602722
5125,5585,1
5125,5591,1
5125,5604,1
5125,5607,1
5125,5615,1
5125,5628,0.9787269234657288
5125,5631,1
5125,5642,0.7825894832611084
5125,5647,0.9790908098220825
5125,5649,1
5125,5652,1
5125,5656,0.9790908098220825
5125,5658,1
5125,5659,1
5125,5660,1
5125,5664,1
5125,5665,1
5125,5667,1
5125,5670,1
5125,5674,1
5125,5679,0.783272647857666
5125,5686,1
5125,5690,1
5125,5697,1
5125,5736,1
5125,5756,1
5125,5761,0.9772579073905945
5125,5789,0.783272647857666
5125,5790,1
5125,5792,0.783272647857666
5125,5809,0.7830943107604981
5125,5819,0.978962779045105
5125,5837,1
5125,5842,1
5125,5847,0.7903337478637695
5125,5854,0.9996946454048157
5125,5856,0.783272647857666
5125,5858,1
5125,5861,0.7831907749176026
5125,5873,1
5125,5885,1
5125,5887,1
5125,5890,1
5125,5893,1
5125,5895,1
5129,5001,0.5206911563873291
5129,5002,0.9953850507736206
5129,5004,0.9973282217979431
5129,5021,1
5129,5030,0.947924017906189
5129,5031,0.9994313716888428
5129,5034,0.9965715408325195
5129,5036,0.9247949719429016
5129,5038,0.9865813851356506
5129,5040,0.999665379524231
5129,5042,1
5129,5044,0.9985563158988953
5129,5045,0.9998297095298767
5129,5051,1
5129,5055,1
5129,5059,1
5129,5079,0.7986334323883058
5129,5086,0.9996904730796814
5129,5088,0.769084119796753
5129,5091,0.9769888520240784
5129,5093,1
5129,5101,0.9950432181358337
5129,5107,1
5129,5113,1
5129,5120,1
5129,5125,0.9239327907562256
5129,5129,0
5129,5134,1
5129,5138,1
5129,5142,1
5129,5145,0.9988681674003601
5129,5147,1
5129,5148,0.9973998665809631
5129,5150,0.9980950951576233
5129,5154,0.9998297095298767
5129,5172,1
5129,5190,1
5129,5197,0.9995220303535461
5129,5206,0.9986181259155273
5129,5209,1
5129,5212,0.7954599857330322
5129,5234,1
5129,5237,0.9985290169715881
5129,5240,1
5129,5250,1
5129,5264,0.9967290163040161
5129,5266,0.6463395595550537
5129,5282,0.9754358530044556
5129,5284,0.9984298944473267
5129,5306,1
5129,5308,0.7916284084320069
5129,5310,0.9985657930374146
5129,5313,0.9985665082931519
5129,5315,0.998921811580658
5129,5318,0.9306235909461975
5129,5321,1
5129,5347,1
5129,5353,0.9938328266143799
5129,5360,0.617447328567505
5129,5361,1
5129,5364,0.9995943307876587
5129,5368,0.9936656951904297
5129,5376,1
5129,5380,0.6291351318359375
5129,5390,0.9907166361808777
5129,5400,1
5129,5411,1
5129,5425,1
5129,5440,0.9965280294418335
5129,5467,0.9889154434204102
5129,5475,1
5129,5480,1
5129,5483,1
5129,5490,1
5129,5495,1
5129,5501,1
5129,5541,0.9952108263969421
5129,5543,1
5129,5576,1
5129,5579,0.9997167587280273
5129,5585,1
5129,5591,0.9986910223960876
5129,5604,0.9997389316558838
5129,5607,0.9629020094871521
5129,5615,0.9914142489433289
5129,5628,0.9904532432556152
5129,5631,0.6543153762817383
5129,5642,0.9917861819267273
5129,5647,1
5129,5649,1
5129,5652,1
5129,5656,1
5129,5658,0.9835271239280701
5129,5659,1
5129,5660,1
5129,5664,0.9987799525260925
5129,5665,1
5129,5667,1
5129,5670,1
5129,5674,1
5129,5679,0.9644080996513367
5129,5686,0.9979960918426514
5129,5690,0.9988887906074524
5129,5697,1
5129,5736,1
5129,5756,0.9997632503509521
5129,5761,1
5129,5789,0.9939031600952148
5129,5790,1
5129,5792,0.9929075837135315
5129,5809,0.9689567685127258
5129,5819,1
5129,5837,0.9996891021728516
5129,5842,1
5129,5847,0.9991833567619324
5129,5854,0.9943695068359375
5129,5856,0.9719393253326416
5129,5858,0.9996698498725891
5129,5861,0.9932073354721069
5129,5873,1
5129,5885,1
5129,5887,1
5129,5890,0.9985825419425964
5129,5893,1
5129,5895,0.9997953772544861
5134,5001,0.9746315479278564
5134,5002,1
5134,5004,0.9973282217979431
5134,5021,1
5134,5030,1
5134,5031,1
5134,5034,1
5134,5036,1
5134,5038,0.7092068195343018
5134,5040,0.9915737509727478
5134,5042,1
5134,5044,1
5134,5045,1
5134,5051,1
5134,5055,1
5134,5059,1
5134,5079,1
5134,5086,0.8
5134,5088,0.9638660550117493
5134,5091,1
5134,5093,1
5134,5101,1
5134,5107,0.798403835296631
5134,5113,1
5134,5120,0.9997872114181519
5134,5125,1
5134,5129,1
5134,5134,0
5134,5138,1
5134,5142,1
5134,5145,1
5134,5147,1
5134,5148,1
5134,5150,0.7986833572387696
5134,5154,0.9417763352394104
5134,5172,1
5134,5190,1
5134,5197,1
5134,5206,1
5134,5209,1
5134,5212,1
5134,5234,1
5134,5237,0.7979751110076905
5134,5240,1
5134,5250,1
5134,5264,0.8
5134,5266,1
5134,5282,1
5134,5284,1
5134,5306,1
5134,5308,0.9990118741989136
5134,5310,0.8
5134,5313,1
5134,5315,0.7842075347900391
5134,5318,1
5134,5321,1
5134,5347,1
5134,5353,1
5134,5360,0.9964401721954346
5134,5361,0.7975636005401612
5134,5364,1
5134,5368,1
5134,5376,1
5134,5380,1
5134,5390,1
5134,5400,1
5134,5411,1
5134,5425,1
5134,5440,1
5134,5467,1
5134,5475,1
5134,5480,1
5134,5483,1
5134,5490,1
5134,5495,1
5134,5501,1
5134,5541,1
5134,5543,1
5134,5576,1
5134,5579,1
5134,5585,1
5134,5591,1
5134,5604,1
5134,5607,1
5134,5615,0.9965023994445801
5134,5628,1
5134,5631,1
5134,5642,1
5134,5647,0.8
5134,5649,1
5134,5652,1
5134,5656,1
5134,5658,0.7983641624450684
5134,5659,1
5134,5660,1
5134,5664,0.8
5134,5665,1
5134,5667,1
5134,5670,0.9980047941207886
5134,5674,1
5134,5679,1
5134,5686,0.7919302940368653
5134,5690,1
5134,5697,1
5134,5736,1
5134,5756,1
5134,5761,1
5134,5789,1
5134,5790,0.9902787208557129
5134,5792,1
5134,5809,1
5134,5819,0.8
5134,5837,1
5134,5842,1
5134,5847,1
5134,5854,0.7939310073852539
5134,5856,1
5134,5858,1
5134,5861,1
5134,5873,1
5134,5885,1
5134,5887,0.71901702880859375
5134,5890,1
5134,5893,1
5134,5895,0.999870777130127
5138,5001,0.9635704159736633
5138,5002,0.9805625081062317
5138,5004,0.7873439788818359
5138,5021,1
5138,5030,0.9805625081062317
5138,5031,1
5138,5034,0.9805625081062317
5138,5036,1
5138,5038,1
5138,5040,1
5138,5042,0.7593317985534669
5138,5044,0.7844108581542969
5138,5045,0.9977092742919922
5138,5051,1
5138,5055,1
5138,5059,0.7844500064849854
5138,5079,0.9995522499084473
5138,5086,1
5138,5088,0.9828767776489258
5138,5091,0.9805625081062317
5138,5093,0.979997992515564
5138,5101,0.9805625081062317
5138,5107,0.9805625081062317
5138,5113,0.7875868320465088
5138,5120,1
5138,5125,0.9802772998809814
5138,5129,1
5138,5134,1
5138,5138,0
5138,5142,1
5138,5145,0.9805625081062317
5138,5147,0.9995522499084473
5138,5148,1
5138,5150,1
5138,5154,0.9994276165962219
5138,5172,0.9986308217048645
5138,5190,1
5138,5197,1
5138,5206,1
5138,5209,0.980114758014679
5138,5212,0.9995522499084473
5138,5234,0.7975094795227051
5138,5237,0.9994276165962219
5138,5240,0.7844500064849854
5138,5250,1
5138,5264,1
5138,5266,1
5138,5282,0.9805625081062317
5138,5284,0.79666748046875
5138,5306,0.7730769157409668
5138,5308,1
5138,5310,1
5138,5313,1
5138,5315,1
5138,5318,1
5138,5321,1
5138,5347,0.7844500064849854
5138,5353,0.9805625081062317
5138,5360,0.9960561394691467
5138,5361,0.9805625081062317
5138,5364,0.9805625081062317
5138,5368,0.9805625081062317
5138,5376,0.9995522499084473
5138,5380,1
5138,5390,1
5138,5400,1
5138,5411,0.7830868244171143
5138,5425,1
5138,5440,1
5138,5467,0.9805625081062317
5138,5475,0.9999905228614807
5138,5480,0.9973021745681763
5138,5483,0.9805625081062317
5138,5490,1
5138,5495,1
5138,5501,0.7844500064849854
5138,5541,1
5138,5543,0.7818053245544434
5138,5576,0.9805625081062317
5138,5579,1
5138,5585,1
5138,5591,1
5138,5604,1
5138,5607,1
5138,5615,0.9994276165962219
5138,5628,0.7844500064849854
5138,5631,1
5138,5642,0.980373740196228
5138,5647,0.9805625081062317
5138,5649,1
5138,5652,1
5138,5656,0.7840352535247803
5138,5658,1
5138,5659,1
5138,5660,1
5138,5664,1
5138,5665,1
5138,5667,0.9994651675224304
5138,5670,1
5138,5674,1
5138,5679,0.9796836376190186
5138,5686,0.9995522499084473
5138,5690,0.9994308352470398
5138,5697,1
5138,5736,1
5138,5756,1
5138,5761,0.7840918064117433
5138,5789,0.9805625081062317
5138,5790,1
5138,5792,0.9805625081062317
5138,5809,0.9805625081062317
5138,5819,0.9805625081062317
5138,5837,0.995914876461029
5138,5842,0.7793033599853516
5138,5847,0.9999426007270813
5138,5854,1
5138,5856,0.9805625081062317
5138,5858,1
5138,5861,0.9805625081062317
5138,5873,1
5138,5885,1
5138,5887,0.9995522499084473
5138,5890,1
5138,5893,1
5138,5895,1
5142,5001,0.9303196668624878
5142,5002,1
5142,5004,1
5142,5021,0.998668909072876
5142,5030,1
5142,5031,1
5142,5034,1
5142,5036,1
5142,5038,1
5142,5040,0.9986383318901062
5142,5042,1
5142,5044,1
5142,5045,1
5142,5051,1
5142,5055,1
5142,5059,1
5142,5079,0.8999999761581421
5142,5086,1
5142,5088,0.9514199495315552
5142,5091,1
5142,5093,1
5142,5101,1
5142,5107,1
5142,5113,1
5142,5120,1
5142,5125,1
5142,5129,1
5142,5134,1
5142,5138,1
5142,5142,0
5142,5145,1
5142,5147,1
5142,5148,0.9995068311691284
5142,5150,0.9932445883750916
5142,5154,1
5142,5172,1
5142,5190,0.9910517334938049
5142,5197,0.9991428256034851
5142,5206,0.9988740086555481
5142,5209,1
5142,5212,1
5142,5234,1
5142,5237,1
5142,5240,1
5142,5250,1
5142,5264,1
5142,5266,1
5142,5282,1
5142,5284,1
5142,5306,1
5142,5308,1
5142,5310,1
5142,5313,0.9992572665214539
5142,5315,1
5142,5318,0.9998571276664734
5142,5321,0.9983141422271729
5142,5347,1
5142,5353,1
5142,5360,0.9882537722587585
5142,5361,1
5142,5364,1
5142,5368,1
5142,5376,0.9999294281005859
5142,5380,1
5142,5390,1
5142,5400,1
5142,5411,1
5142,5425,0.7607063293457031
5142,5440,0.998119056224823
5142,5467,1
5142,5475,1
5142,5480,1
5142,5483,1
5142,5490,1
5142,5495,1
5142,5501,1
5142,5541,0.9984773397445679
5142,5543,1
5142,5576,1
5142,5579,0.7330065727233888
5142,5585,0.7940772533416749
5142,5591,0.8
5142,5604,1
5142,5607,0.9996337294578552
5142,5615,0.9921802878379822
5142,5628,1
5142,5631,1
5142,5642,1
5142,5647,1
5142,5649,0.9981313943862915
5142,5652,0.999558687210083
5142,5656,1
5142,5658,1
5142,5659,1
5142,5660,0.9993466734886169
5142,5664,0.9986383318901062
5142,5665,1
5142,5667,0.9992097020149231
5142,5670,0.9441598057746887
5142,5674,0.9997380971908569
5142,5679,1
5142,5686,0.9986383318901062
5142,5690,0.9991596937179565
5142,5697,0.9999999403953552
5142,5736,1
5142,5756,0.9997040033340454
5142,5761,1
5142,5789,1
5142,5790,1
5142,5792,1
5142,5809,1
5142,5819,1
5142,5837,1
5142,5842,1
5142,5847,1
5142,5854,1
5142,5856,1
5142,5858,1
5142,5861,1
5142,5873,1
5142,5885,1
5142,5887,1
5142,5890,0.99549102783203125
5142,5893,0.8
5142,5895,0.9986383318901062
5145,5001,0.9194644689559937
5145,5002,0.9597420692443848
5145,5004,1
5145,5021,1
5145,5030,0.7677936553955078
5145,5031,1
5145,5034,0.732691764831543
5145,5036,0.8
5145,5038,1
5145,5040,1
5145,5042,0.9597420692443848
5145,5044,0.9597420692443848
5145,5045,0.9988681674003601
5145,5051,1
5145,5055,1
5145,5059,0.9597420692443848
5145,5079,1
5145,5086,1
5145,5088,0.9869556427001953
5145,5091,0.7677936553955078
5145,5093,0.7668881893157959
5145,5101,0.7668881893157959
5145,5107,0.9597420692443848
5145,5113,1
5145,5120,1
5145,5125,0.7677936553955078
5145,5129,0.9988681674003601
5145,5134,1
5145,5138,0.9597420692443848
5145,5142,1
5145,5145,0
5145,5147,1
5145,5148,1
5145,5150,1
5145,5154,1
5145,5172,1
5145,5190,1
5145,5197,1
5145,5206,1
5145,5209,0.7677936553955078
5145,5212,1
5145,5234,1
5145,5237,1
5145,5240,0.9597420692443848
5145,5250,1
5145,5264,1
5145,5266,1
5145,5282,0.7323955535888672
5145,5284,1
5145,5306,0.9597420692443848
5145,5308,1
5145,5310,1
5145,5313,1
5145,5315,1
5145,5318,1
5145,5321,1
5145,5347,0.9597420692443848
5145,5353,0.732691764831543
5145,5360,0.9505552649497986
5145,5361,0.9597420692443848
5145,5364,0.732691764831543
5145,5368,0.7312680244445802
5145,5376,1
5145,5380,1
5145,5390,0.7992796421051026
5145,5400,1
5145,5411,0.9586102366447449
5145,5425,1
5145,5440,1
5145,5467,0.7677936553955078
5145,5475,1
5145,5480,1
5145,5483,0.9597420692443848
5145,5490,1
5145,5495,1
5145,5501,0.9597420692443848
5145,5541,1
5145,5543,0.9597420692443848
5145,5576,0.7677936553955078
5145,5579,1
5145,5585,1
5145,5591,1
5145,5604,1
5145,5607,1
5145,5615,0.9964720010757446
5145,5628,0.9597420692443848
5145,5631,1
5145,5642,0.7677936553955078
5145,5647,0.9597420692443848
5145,5649,1
5145,5652,1
5145,5656,0.9597420692443848
5145,5658,1
5145,5659,1
5145,5660,1
5145,5664,1
5145,5665,1
5145,5667,1
5145,5670,1
5145,5674,1
5145,5679,0.7677936553955078
5145,5686,1
5145,5690,1
5145,5697,1
5145,5736,1
5145,5756,1
5145,5761,0.9597420692443848
5145,5789,0.7238064289093018
5145,5790,1
5145,5792,0.767410707473755
5145,5809,0.7677936553955078
5145,5819,0.9597420692443848
5145,5837,1
5145,5842,1
5145,5847,0.8
5145,5854,1
5145,5856,0.7409080505371094
5145,5858,1
5145,5861,0.7316100597381592
5145,5873,1
5145,5885,1
5145,5887,1
5145,5890,1
5145,5893,1
5145,5895,1
5147,5001,0.9917479157447815
5147,5002,0.9984893798828125
5147,5004,1
5147,5021,1
5147,5030,1
5147,5031,1
5147,5034,1
5147,5036,1
5147,5038,1
5147,5040,1
5147,5042,1
5147,5044,1
5147,5045,0.5305418491363526
5147,5051,0.7971765518188477
5147,5055,1
5147,5059,1
5147,5079,1
5147,5086,1
5147,5088,0.9922887086868286
5147,5091,1
5147,5093,1
5147,5101,1
5147,5107,1
5147,5113,1
5147,5120,1
5147,5125,1
5147,5129,1
5147,5134,1
5147,5138,0.9995522499084473
5147,5142,1
5147,5145,1
5147,5147,0
5147,5148,1
5147,5150,1
5147,5154,1
5147,5172,0.5556085109710693
5147,5190,0.9982720613479614
5147,5197,1
5147,5206,1
5147,5209,1
5147,5212,1
5147,5234,0.9978992938995361
5147,5237,1
5147,5240,1
5147,5250,1
5147,5264,1
5147,5266,1
5147,5282,1
5147,5284,1
5147,5306,1
5147,5308,0.9997977614402771
5147,5310,1
5147,5313,1
5147,5315,1
5147,5318,1
5147,5321,1
5147,5347,1
5147,5353,1
5147,5360,0.9982410669326782
5147,5361,0.999997615814209
5147,5364,1
5147,5368,1
5147,5376,1
5147,5380,0.9996018409729004
5147,5390,1
5147,5400,1
5147,5411,1
5147,5425,0.9989825487136841
5147,5440,0.998314380645752
5147,5467,1
5147,5475,0.8
5147,5480,0.7928065299987793
5147,5483,1
5147,5490,0.7993398189544678
5147,5495,1
5147,5501,1
5147,5541,1
5147,5543,0.9999905824661255
5147,5576,1
